749.50	63.10	62.925
750.00	63.73	63.612
750.50	64.16	64.389
751.00	63.22	63.144
751.50	63.46	63.294
752.00	64.08	64.232
752.50	63.44	63.437
753.00	63.41	63.302
753.50	63.80	63.692
754.00	64.15	64.208
754.50	63.86	63.935
755.00	63.54	63.579
755.50	63.34	63.344
756.00	63.29	63.288
756.50	63.27	63.365
757.00	62.87	62.816
757.50	63.05	63.179
758.00	62.48	62.827
758.50	61.09	61.434
759.00	0.00	0.000
759.50	0.00	0.000
760.00	0.00	0.000
760.50	0.00	0.000
761.00	0.00	0.000
761.50	0.00	0.000
762.00	0.00	0.000
762.50	0.00	0.000
763.00	0.00	0.000
763.50	0.00	0.000
764.00	0.00	0.000
764.50	0.00	0.000
765.00	0.00	0.000
765.50	0.00	0.000
766.00	0.00	0.000
766.50	0.00	0.000
767.00	0.00	0.000
767.50	0.00	0.000
768.00	0.00	0.000
768.50	0.00	0.000
769.00	0.00	0.000
769.50	0.00	0.000
770.00	0.00	0.000
770.50	60.19	60.018
771.00	60.82	61.081
771.50	59.79	59.630
772.00	60.37	60.396
772.50	60.24	60.148
773.00	60.58	60.401
773.50	61.22	61.258
774.00	61.02	61.282
774.50	59.99	60.106
775.00	59.49	59.229
775.50	60.46	60.338
776.00	60.88	60.877
776.50	60.84	60.888
777.00	60.64	60.795
777.50	59.99	59.993
778.00	59.92	59.902
778.50	59.95	59.902
779.00	60.12	60.137
779.50	60.00	60.070
780.00	59.70	59.661
780.50	59.83	59.868
781.00	59.63	59.556
781.50	59.86	59.698
782.00	60.44	60.428
782.50	60.45	60.697
783.00	59.47	59.686
783.50	58.63	58.448
784.00	59.26	59.146
784.50	59.67	59.700
785.00	59.52	59.561
785.50	59.34	59.336
786.00	59.30	59.295
786.50	59.28	59.389
787.00	58.84	59.001
787.50	58.20	58.297
788.00	57.81	57.729
788.50	58.10	58.135
789.00	57.93	58.107
789.50	57.22	57.236
790.00	57.12	57.076
790.50	57.24	57.330
791.00	56.86	57.016
791.50	56.25	56.264
792.00	56.14	56.059
792.50	56.39	56.495
793.00	55.97	56.044
793.50	55.67	55.766
794.00	55.29	55.335
794.50	55.10	54.917
795.00	55.74	55.591
795.50	56.26	56.287
796.00	56.14	56.070
796.50	56.37	56.327
797.00	56.50	56.446
797.50	56.67	56.665
798.00	56.66	56.681
798.50	56.52	56.569
799.00	56.32	56.322
799.50	56.25	56.574
800.00	55.01	54.903
800.50	55.38	55.273
801.00	55.77	55.649
801.50	56.16	56.144
802.00	56.19	56.337
802.50	55.62	55.687
803.00	55.34	55.208
803.50	55.78	55.718
804.00	55.96	56.216
804.50	54.98	55.084
805.00	54.54	54.322
805.50	55.29	55.115
806.00	55.92	55.741
806.50	55.93	56.133
807.00	55.12	55.224
807.50	54.70	54.670
808.00	54.77	54.825
808.50	54.55	54.618
809.00	54.25	54.375
809.50	53.75	53.647
810.00	54.11	54.015
810.50	54.43	54.488
811.00	54.16	54.226
811.50	0.00	0.000
812.00	0.00	0.000
812.50	0.00	0.000
813.00	0.00	0.000
813.50	0.00	0.000
814.00	0.00	0.000
814.50	0.00	0.000
815.00	0.00	0.000
815.50	0.00	0.000
816.00	0.00	0.000
816.50	0.00	0.000
817.00	0.00	0.000
817.50	0.00	0.000
818.00	0.00	0.000
818.50	0.00	0.000
819.00	0.00	0.000
819.50	0.00	0.000
820.00	0.00	0.000
820.50	0.00	0.000
821.00	0.00	0.000
821.50	0.00	0.000
822.00	0.00	0.000
822.50	0.00	0.000
823.00	0.00	0.000
823.50	0.00	0.000
824.00	0.00	0.000
824.50	0.00	0.000
825.00	0.00	0.000
825.50	0.00	0.000
826.00	0.00	0.000
826.50	0.00	0.000
827.00	0.00	0.000
827.50	0.00	0.000
828.00	0.00	0.000
828.50	0.00	0.000
829.00	0.00	0.000
829.50	0.00	0.000
830.00	0.00	0.000
830.50	0.00	0.000
831.00	0.00	0.000
831.50	0.00	0.000
832.00	0.00	0.000
832.50	0.00	0.000
833.00	0.00	0.000
833.50	0.00	0.000
834.00	0.00	0.000
834.50	0.00	0.000
835.00	0.00	0.000
835.50	0.00	0.000
836.00	0.00	0.000
836.50	0.00	0.000
837.00	0.00	0.000
837.50	0.00	0.000
838.00	50.85	51.014
838.50	50.24	50.238
839.00	50.21	49.857
839.50	51.44	51.257
840.00	52.08	52.328
840.50	51.14	51.086
841.00	51.32	51.324
841.50	51.28	51.279
842.00	51.25	51.330
842.50	50.93	50.769
843.00	51.48	51.736
843.50	50.55	50.677
844.00	50.05	50.009
844.50	50.16	49.920
845.00	50.96	50.849
845.50	51.33	51.381
846.00	51.11	51.159
846.50	50.89	51.116
847.00	50.06	49.942
847.50	50.44	50.327
848.00	50.79	50.870
848.50	50.50	50.514
849.00	50.40	51.244
849.50	47.39	48.319
850.00	44.11	43.204
850.50	47.25	46.509
851.00	49.83	50.096
851.50	48.86	48.811
852.00	49.02	48.931
852.50	49.29	49.284
853.00	49.26	49.869
853.50	47.12	49.158
854.00	39.93	40.636
854.50	37.45	35.586
855.00	43.95	42.774
855.50	48.04	47.832
856.00	48.76	48.681
856.50	48.99	48.918
857.00	49.19	49.180
857.50	49.20	49.226
858.00	49.08	49.152
858.50	48.78	48.729
859.00	48.92	48.975
859.50	48.68	48.773
860.00	48.32	48.251
860.50	48.51	48.591
861.00	48.21	48.263
861.50	47.98	47.818
862.00	48.52	48.516
862.50	48.48	48.369
863.00	48.85	48.829
863.50	48.91	49.036
864.00	48.43	48.462
864.50	48.30	48.482
865.00	47.66	48.049
865.50	46.28	47.794
866.00	41.04	41.823
866.50	38.30	36.724
867.00	43.72	42.974
867.50	46.24	46.153
868.00	46.53	46.415
868.50	46.88	46.992
869.00	46.47	46.408
869.50	46.66	46.432
870.00	47.42	47.418
870.50	47.41	47.514
871.00	47.04	47.123
871.50	46.73	46.546
872.00	47.31	47.296
872.50	47.35	47.464
873.00	46.91	46.844
873.50	47.11	47.213
874.00	46.74	46.760
874.50	46.64	46.765
875.00	46.18	46.207
875.50	46.07	45.784
876.00	47.02	46.960
876.50	47.18	47.267
877.00	46.88	46.887
877.50	46.81	46.765
878.00	46.93	46.941
878.50	46.84	47.018
879.00	46.23	46.282
879.50	46.01	45.858
880.00	46.48	46.879
880.50	45.09	45.201
881.00	44.67	44.121
881.50	46.51	46.494
882.00	46.52	46.530
882.50	46.48	46.287
883.00	47.09	47.161
883.50	46.82	47.038
884.00	46.07	45.929
884.50	46.50	46.466
885.00	46.60	46.520
885.50	46.85	47.079
886.00	46.07	46.294
886.50	45.28	45.172
887.00	45.60	45.326
887.50	46.49	46.473
		
		
		
		
		
		
		
		
		
		
